source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[developmental stage]	characteristics[strain or breed]	characteristics[sex]	characteristics[biological replicate]	characteristics[treatment]	characteristics[sampling time]	characteristics[spiked compound]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[treatment]
Mouse-Targeted_SFB_-_GF_PBS_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+PBS	not available	not applicable	QEP2_5593_EEL_SI_GF-4_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	4	QEP2_5593_EEL_SI_GF-4_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+PBS
Mouse-Targeted_SFB_-_GF_PBS_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+PBS	not available	not applicable	QEP2_5593_EEL_SI_GF-5_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	5	QEP2_5593_EEL_SI_GF-5_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+PBS
Mouse-Targeted_SFB_-_GF_PBS_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+PBS	not available	not applicable	QEP2_5593_EEL_SI_GF-6_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	6	QEP2_5593_EEL_SI_GF-6_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+PBS
Mouse-Targeted_SFB_-_GF_PBS_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+PBS	not available	not applicable	QEP2_5593_EEL_SI_GF-7_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	7	QEP2_5593_EEL_SI_GF-7_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+PBS
Mouse-Targeted_SFB_-_GF_mSFB_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+mSFB	not available	not applicable	QEP2_5593_EEL_SI_mSFB-1_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	QEP2_5593_EEL_SI_mSFB-1_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+mSFB
Mouse-Targeted_SFB_-_GF_mSFB_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+mSFB	not available	not applicable	QEP2_5593_EEL_SI_mSFB-2_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	2	QEP2_5593_EEL_SI_mSFB-2_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+mSFB
Mouse-Targeted_SFB_-_GF_mSFB_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+mSFB	not available	not applicable	QEP2_5593_EEL_SI_mSFB-3_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	3	QEP2_5593_EEL_SI_mSFB-3_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+mSFB
Mouse-Targeted_SFB_-_GF_mSFB_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+mSFB	not available	not applicable	QEP2_5593_EEL_SI_mSFB-4_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	4	QEP2_5593_EEL_SI_mSFB-4_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+mSFB
Mouse-Targeted_SFB_-_GF_mSFB_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+mSFB	not available	not applicable	QEP2_5593_EEL_SI_mSFB-5_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	5	QEP2_5593_EEL_SI_mSFB-5_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+mSFB
Mouse-Targeted_SFB_-_GF_rSFB_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+rSFB	not available	not applicable	QEP2_5593_EEL_SI_rSFB-1_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	QEP2_5593_EEL_SI_rSFB-1_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+rSFB
Mouse-Targeted_SFB_-_GF_rSFB_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+rSFB	not available	not applicable	QEP2_5593_EEL_SI_rSFB-2_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	2	QEP2_5593_EEL_SI_rSFB-2_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+rSFB
Mouse-Targeted_SFB_-_GF_rSFB_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+rSFB	not available	not applicable	QEP2_5593_EEL_SI_rSFB-3_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	3	QEP2_5593_EEL_SI_rSFB-3_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+rSFB
Mouse-Targeted_SFB_-_GF_rSFB_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+rSFB	not available	not applicable	QEP2_5593_EEL_SI_rSFB-4_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	4	QEP2_5593_EEL_SI_rSFB-4_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+rSFB
Mouse-Targeted_SFB_-_GF_rSFB_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+rSFB	not available	not applicable	QEP2_5593_EEL_SI_rSFB-5_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	5	QEP2_5593_EEL_SI_rSFB-5_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+rSFB
Mouse-Targeted_SFB_-_GF_rSFB_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+rSFB	not available	not applicable	QEP2_5593_EEL_SI_rSFB-6_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	6	QEP2_5593_EEL_SI_rSFB-6_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+rSFB
Mouse-Targeted_SFB_-_GF_SPF_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+SPF	not available	not applicable	QEP2_5593_EEL_SI_SPF-1_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	QEP2_5593_EEL_SI_SPF-1_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+SPF
Mouse-Targeted_SFB_-_GF_SPF_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+SPF	not available	not applicable	QEP2_5593_EEL_SI_SPF-2_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	2	QEP2_5593_EEL_SI_SPF-2_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+SPF
Mouse-Targeted_SFB_-_GF_SPF_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+SPF	not available	not applicable	QEP2_5593_EEL_SI_SPF-3_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	3	QEP2_5593_EEL_SI_SPF-3_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+SPF
Mouse-Targeted_SFB_-_GF_SPF_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+SPF	not available	not applicable	QEP2_5593_EEL_SI_SPF-4_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	4	QEP2_5593_EEL_SI_SPF-4_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+SPF
Mouse-Targeted_SFB_-_GF_SPF_-_SI	Mus musculus	small intestine	normal	adult	not available	not available	1	GF+SPF	not available	not applicable	QEP2_5593_EEL_SI_SPF-5_2H_tMS2_161117	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	5	QEP2_5593_EEL_SI_SPF-5_2H_tMS2_161117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	GF+SPF
Mouse-Targeted_DSS_1_DSS_0_Stool	Mus musculus	feces	colitis	adult	not available	not available	1	DSS	0 day	CT=peptide;CN=21 stable isotope-labeled synthetic peptides (PRM internal standard panel targeting 68 proteins)	QEP2_9063_ASA_day0_stool_1_PRM_140319	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000629	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	QEP2_9063_ASA_day0_stool_1_PRM_140319.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	DSS
Mouse-Targeted_DSS_10_DSS_0_Stool	Mus musculus	feces	colitis	adult	not available	not available	2	DSS	0 day	CT=peptide;CN=21 stable isotope-labeled synthetic peptides (PRM internal standard panel targeting 68 proteins)	QEP2_9063_ASA_day0_stool_10_PRM_140319	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000629	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	QEP2_9063_ASA_day0_stool_10_PRM_140319.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	DSS
Mouse-Targeted_DSS_2_DSS_0_Stool	Mus musculus	feces	colitis	adult	not available	not available	3	DSS	0 day	CT=peptide;CN=21 stable isotope-labeled synthetic peptides (PRM internal standard panel targeting 68 proteins)	QEP2_9063_ASA_day0_stool_2_PRM_140319	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000629	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	QEP2_9063_ASA_day0_stool_2_PRM_140319.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	DSS
Mouse-Targeted_DSS_3_DSS_0_Stool	Mus musculus	feces	colitis	adult	not available	not available	4	DSS	0 day	CT=peptide;CN=21 stable isotope-labeled synthetic peptides (PRM internal standard panel targeting 68 proteins)	QEP2_9063_ASA_day0_stool_3_PRM_140319	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000629	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	QEP2_9063_ASA_day0_stool_3_PRM_140319.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	DSS
Mouse-Targeted_DSS_4_DSS_0_Stool	Mus musculus	feces	colitis	adult	not available	not available	5	DSS	0 day	CT=peptide;CN=21 stable isotope-labeled synthetic peptides (PRM internal standard panel targeting 68 proteins)	QEP2_9063_ASA_day0_stool_4_PRM_140319	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000629	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	QEP2_9063_ASA_day0_stool_4_PRM_140319.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	DSS
Mouse-Targeted_DSS_5_DSS_0_Stool	Mus musculus	feces	colitis	adult	not available	not available	6	DSS	0 day	CT=peptide;CN=21 stable isotope-labeled synthetic peptides (PRM internal standard panel targeting 68 proteins)	QEP2_9063_ASA_day0_stool_5_PRM_140319	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000629	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	QEP2_9063_ASA_day0_stool_5_PRM_140319.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	DSS
Mouse-Targeted_DSS_6_DSS_0_Stool	Mus musculus	feces	colitis	adult	not available	not available	7	DSS	0 day	CT=peptide;CN=21 stable isotope-labeled synthetic peptides (PRM internal standard panel targeting 68 proteins)	QEP2_9063_ASA_day0_stool_6_PRM_140319	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000629	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	QEP2_9063_ASA_day0_stool_6_PRM_140319.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	DSS
Mouse-Targeted_DSS_7_DSS_0_Stool	Mus musculus	feces	colitis	adult	not available	not available	8	DSS	0 day	CT=peptide;CN=21 stable isotope-labeled synthetic peptides (PRM internal standard panel targeting 68 proteins)	QEP2_9063_ASA_day0_stool_7_PRM_140319	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000629	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	QEP2_9063_ASA_day0_stool_7_PRM_140319.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	DSS
Mouse-Targeted_DSS_8_DSS_0_Stool	Mus musculus	feces	colitis	adult	not available	not available	9	DSS	0 day	CT=peptide;CN=21 stable isotope-labeled synthetic peptides (PRM internal standard panel targeting 68 proteins)	QEP2_9063_ASA_day0_stool_8_PRM_140319	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000629	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	QEP2_9063_ASA_day0_stool_8_PRM_140319.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	DSS
